Date,Time,Game ID,Custom Game ID,Partner,Sport,Level,Home Team,Away Team,Site,Subsite,BillTo
3/17/24,12:30,14355079,,GotSport,Soccer,U-10,MOUNT LAUREL UNITED (MLU) COBRAS 2014,CINNAMINSON SC AVENGERS 2014,MLU-TROTTERS,,
3/24/24,14:00,14355080,,GotSport,Soccer,U-10,SENECA UNITED SC 2014 THUNDER,CINNAMINSON SC AVENGERS 2014,SENECA - STONEY CREEK FIELDS,,
3/24/24,15:30,14353021,,GotSport,Soccer,U-12,DEPTFORD VENOM 2012,CINNAMINSON SC CHARGE 2012,DEPTFORD SC,,
3/3/24,15:30,14353006,,GotSport,Soccer,U-12,TAR-KILL SOCCER CLUB TARKILL LIVERPOOL 2012,CINNAMINSON SC CHARGE 2012,TARKILL-STERLING HS,,
3/10/24,12:00,14353052,,GotSport,Soccer,U-10,DELRAN FC SOCCER DELRAN FC KNIGHTS,CINNAMINSON SC CHARGERS 2014,DELRAN-DEUTSCH FIELD,,
3/3/24,13:15,14353026,,GotSport,Soccer,U-10,TAR-KILL SOCCER CLUB TARKILL CHELSEA 2014,CINNAMINSON SC CHARGERS 2014,TARKILL-STERLING HS,,
3/17/24,12:30,14352704,,GotSport,Soccer,U-8,MOUNT LAUREL UNITED (MLU) REVOLUTION 2016,CINNAMINSON SC LIGHTNING 2016,MLU-TROTTERS,,
3/10/24,14:30,14352699,,GotSport,Soccer,U-8,TBAA KNIGHTS 2016,CINNAMINSON SC LIGHTNING 2016,TBAA-VALLEY BROOK,,
3/3/24,15:20,14354104,,GotSport,Soccer,U-15,BURLINGTON TOWNSHIP SOCCER FUSION 2009,CINNAMINSON SC PIRATES 2009,BURLINGTON TWP - PINEWALD AVE,,
3/24/24,12:00,14354070,,GotSport,Soccer,U-15,MAPLE SHADE BLUE FLAMES 2009,CINNAMINSON SC PIRATES 2009,MAPLE SHADE - TURF FIELD,,
3/10/24,14:00,14354083,,GotSport,Soccer,U-15,MARLTON SC CHIEFS ORANGE 2009,CINNAMINSON SC PIRATES 2009,MARLTON - MEMORIAL,,
3/10/24,12:30,14354603,,GotSport,Soccer,U-14,EAST GREENWICH SA EGSA CHARGERS 2010,CINNAMINSON SC PIRATES 2010,E GREENWICH - THOMPSON FAMILY PARK,,
3/24/24,15:30,14354600,,GotSport,Soccer,U-14,HADDON TWP RED HAWKS 2010,CINNAMINSON SC PIRATES 2010,HADDON TWP - RECCHINO FIELDS,,
3/3/24,14:00,14354596,,GotSport,Soccer,U-14,VOORHEES SA THUNDER 2010,CINNAMINSON SC PIRATES 2010,VOORHEES-EASTERN HS,,
3/10/24,12:15,14354712,,GotSport,Soccer,U-9,DEPTFORD LIGHTNING 2015,CINNAMINSON SC PIRATES SEA DOGS 2015,DEPTFORD SC,,
3/17/24,12:00,14352722,,GotSport,Soccer,U-9,AUDUBON SOCCER YOUTH BOYS 2015 - HAMMERS,CINNAMINSON SC RAPTORS 2015,AUDUBON - GREEN WAVE PARK,,
3/10/24,14:30,14353399,,GotSport,Soccer,U-9,CHERRY HILL FC 2015 JUNIOR BLACK,CINNAMINSON SC RED DEVILS 2015,CHFC - DeCOU,,
3/17/24,12:30,14354259,,GotSport,Soccer,U-12,WASHINGTON TWP SOCCER CLUB LIGHTNING 2012,CINNAMINSON SC SKULLS 2012,WASHINGTON TWP-WASH LAKE PARK,,
3/17/24,13:00,14354984,,GotSport,Soccer,U-13,RANCOCAS VALLEY SC BOYS 2011 UNITED,CINNAMINSON SC STORM 2011,Rancocas Valley-LUMBERTON MUNICIPAL,,
