TeamID,TeamName,SportName,LevelName,Strength,TravelLimit,Site,SubSite,BillTo,HighSchool
"4299","UNITED NJYS PRES CUP/B","Soccer","U-12","5","999","Not Set","Not Set","Not Set","Not Set",
"4198","UPPER FREEHOLDEDP/G","Soccer","U-14","5","999","Not Set","Not Set","Not Set","Not Set",
"3869","UPPER TOWNSHIP SA  AVALANCHE 2009","Soccer","U-15","5","999","UPPER TWP-Amanda's Field Complex","F1","Not Set","Not Set",
"4084","UPPER TOWNSHIP SA  COMETS 2015","Soccer","U-9","5","999","Not Set","Not Set","Not Set","Not Set",
"3792","UPPER TOWNSHIP SA  FORCE GREEN 2012","Soccer","U-12","5","999","Not Set","Not Set","Not Set","Not Set",
"3858","UPPER TOWNSHIP SA  HURRICANES GREEN 2014","Soccer","U-10","5","999","Not Set","Not Set","Not Set","Not Set",
"3803","UPPER TOWNSHIP SA  HURRICANES WHITE 2014","Soccer","U-10","5","999","UPPER TWP-Amanda's Field Complex","S7","Not Set","Not Set",
"4074","UPPER TOWNSHIP SA  ROLLING THUNDER 2013","Soccer","U-11","5","999","Not Set","Not Set","Not Set","Not Set",
"4129","UPPER TOWNSHIP SA  SUPER SONICS 2015","Soccer","U-9","5","999","Not Set","Not Set","Not Set","Not Set",
"4046","UPPER TOWNSHIP SA  TSUNAMIS 2011","Soccer","U-13","5","999","UPPER TWP-Amanda's Field Complex","F1","Not Set","Not Set",
"4329","VEIREININGUNG EDP/B","Soccer","U-17","5","999","Not Set","Not Set","Not Set","Not Set",
"3950","VINELAND SA AVENGERS 2015","Soccer","U-9","5","999","VINELAND SA","S7","Not Set","Not Set",
"3791","VINELAND SA FURY 2012","Soccer","U-12","5","999","VINELAND SA","S9","Not Set","Not Listed",
"3836","VINELAND SA JERSEY BOYZ 2012","Soccer","U-12","5","999","Not Set","Not Set","Not Set","Not Listed",
"3899","VINELAND SA REBELS 2010","Soccer","U-14","5","999","Not Set","Not Set","Not Set","Not Listed",
"3871","VINELAND SA STRIKERS 2011","Soccer","U-13","5","999","VINELAND SA","F1","Not Set","Not Listed",
"3769","VINELAND SA UNITED 2013","Soccer","U-11","5","999","Not Set","Not Set","Not Set","Not Listed",
"3700","VINELAND SA VIKINGS 2008","Soccer","U-17","5","999","Not Set","Not Set","Not Set","Not Set",
"4023","VINELAND SA VINELAND LIVERPOOL 2015","Soccer","U-9","5","999","VINELAND SA","S7","Not Set","Not Set",
"3823","VINELAND SA VINELAND TERMINATORS 2014","Soccer","U-10","5","999","Not Set","Not Set","Not Set","Not Set",
"3702","VINELAND SA VINELAND TIGRES","Soccer","U-16","5","999","VINELAND SA","F1","Not Set","Not Set",
"3870","VOORHEES SA AMBUSH 2009","Soccer","U-15","5","999","Not Set","Not Set","Not Set","Not Listed",
"3772","VOORHEES SA ATTACK 2011","Soccer","U-13","5","999","Not Set","Not Set","Not Set","Not Listed",
"4062","VOORHEES SA BLUES 2011","Soccer","U-13","5","999","VOORHEES-EASTERN HS","F1","Not Set","Not Listed",
"3721","VOORHEES SA COBRAS 2015","Soccer","U-9","5","999","Not Set","Not Set","Not Set","Not Set",
"4156","VOORHEES SA FORCE 2012","Soccer","U-12","5","999","Not Set","Not Set","Not Set","Not Listed",
"4075","VOORHEES SA KNIGHTS 2014","Soccer","U-10","5","999","VOORHEES-Echelon Complex","S7","Not Set","Not Set",
"4096","VOORHEES SA LIGHTNING 2014","Soccer","U-10","5","999","Not Set","Not Set","Not Set","Not Set",
"3908","VOORHEES SA PREDATORS 2013","Soccer","U-11","5","999","Not Set","Not Set","Not Set","Not Listed",
"4133","VOORHEES SA RAPTORS 2013","Soccer","U-11","5","999","Not Set","Not Set","Not Set","Not Set",
"3888","VOORHEES SA THUNDER 2010","Soccer","U-14","5","999","VOORHEES-EASTERN HS","F1","Not Set","Not Listed",
"3747","VOORHEES SA VIKINGS 2014","Soccer","U-10","5","999","VOORHEES-Echelon Complex","S7","Not Set","Not Set",
"4127","VOORHEES SA VOORHEES 2013 BOYS C","Soccer","U-11","5","999","Not Set","Not Set","Not Set","Not Set",
"3937","VOORHEES SA VOORHEES 2015 BOYS C","Soccer","U-9","5","999","VOORHEES-Echelon Complex","S7","Not Set","Not Set",
"4176","VOORHEES SA VOORHEES 2016 BOYS A","Soccer","U-8","5","999","VOORHEES-Echelon Complex","S7","Not Set","Not Set",
"4033","VOORHEES SA VOORHEES 2016 BOYS B","Soccer","U-8","5","999","Not Set","Not Set","Not Set","Not Set",
"3749","VOORHEES SA WARRIORS 2010","Soccer","U-14","5","999","VOORHEES-EASTERN HS","F1","Not Set","Not Listed",
"4205","VOORHEES STORM EDP/G","Soccer","U-14","5","999","VOORHEES-EASTERN HS","F1","Not Set","Not Set",
"4261","VSA BERSERKERS EDP/B","Soccer","U-14","5","999","VOORHEES-EASTERN HS","F1","Not Set","Not Set",
"4189","VSA STRIKERS EDP/B","Soccer","U-12","5","999","VOORHEES-Echelon Complex","F1","Not Set","Not Set",
"3566","VSA VIPERS EDP/B","Soccer","U-9","5","999","VOORHEES-Echelon Complex","S7","Not Set","Not Set",
"4191","VSA WOLFPACK EDP/B","Soccer","U-15","5","999","VOORHEES-EASTERN HS","Not Set","Not Set","Not Listed",
"4162","WASHINGTON TWP SOCCER CLUB BLUE 2014","Soccer","U-10","5","999","Not Set","Not Set","Not Set","Not Set",
"4042","WASHINGTON TWP SOCCER CLUB BLUE 2015","Soccer","U-9","5","999","Not Set","Not Set","Not Set","Not Set",
"3896","WASHINGTON TWP SOCCER CLUB BOYS BLUE 2016","Soccer","U-8","5","999","Not Set","Not Set","Not Set","Not Set",
"3768","WASHINGTON TWP SOCCER CLUB DAREDEVILS 2013","Soccer","U-11","5","999","Not Set","Not Set","Not Set","Not Set",
"3954","WASHINGTON TWP SOCCER CLUB GLADIATORS 2008","Soccer","U-16","5","999","WASHINGTON TWP-WASH LAKE PARK","F1","Not Set","Not Set",
"4183","WASHINGTON TWP SOCCER CLUB LIGHTNING 2012","Soccer","U-12","5","999","Not Set","Not Set","Not Set","Not Set",
"3683","WASHINGTON TWP SOCCER CLUB PREDATORS 2012","Soccer","U-12","5","999","Not Set","Not Set","Not Set","Not Set",
"4175","WASHINGTON TWP SOCCER CLUB RAPTORS 2013","Soccer","U-11","5","999","Not Set","Not Set","Not Set","Not Set",
"4013","WASHINGTON TWP SOCCER CLUB RED 2014","Soccer","U-10","5","999","Not Set","Not Set","Not Set","Not Set",
"3854","WASHINGTON TWP SOCCER CLUB REGULATORS 2011","Soccer","U-13","5","999","Not Set","Not Set","Not Set","Not Set",
"3753","WASHINGTON TWP SOCCER CLUB RENEGADES 2010","Soccer","U-14","5","999","WASHINGTON TWP-WASH LAKE PARK","F1","Not Set","Not Set",
"3679","WASHINGTON TWP SOCCER CLUB REVOLUTION 2010","Soccer","U-14","5","999","WASHINGTON TWP-WASH LAKE PARK","F1","Not Set","Not Set",
"4125","WASHINGTON TWP SOCCER CLUB SPARTANS 2007","Soccer","U-17","5","999","WASHINGTON TWP-WASH LAKE PARK","F1","Not Set","Not Set",
"4171","WASHINGTON TWP SOCCER CLUB UNITED BOYS RED 2016","Soccer","U-8","5","999","Not Set","Not Set","Not Set","Not Set",
"4180","WASHINGTON TWP SOCCER CLUB WASHINGTON TWP RED 2015","Soccer","U-9","5","999","Not Set","Not Set","Not Set","Not Set",
"3752","WASHINGTON TWP SOCCER CLUB WASHINGTON TWP WHITE WA","Soccer","U-10","5","999","WASHINGTON TWP. - Levy Fields (Virtua)","S7","Not Set","Not Listed",
"4243","WASHINGTON UNITED EDP/B","Soccer","U-12","5","999","WASHINGTON TWP-WASH LAKE PARK","S9","Not Set","Not Set",
"4240","WASHINGTON UNITED EDP/B","Soccer","U-13","5","999","WASHINGTON TWP-WASH LAKE PARK","F1","Not Set","Not Set",
"3626","WASHINGTON UNITED EDP/B","Soccer","U-15","5","999","WASHINGTON TWP-WASH LAKE PARK","F1","Not Set","Not Set",
"3100","WASHINGTON UNITED EDP/G","Soccer","U-14","5","999","WASHINGTON TWP-WASH LAKE PARK","F1","Not Set","Not Set",
"4263","WASHINGTON UNITED NJYS PRES CUP/B","Soccer","U-12","5","999","WASHINGTON TWP-WASH LAKE PARK","S9","Not Set","Not Set",
"3856","WASHINGTON UNITED SOCCER CLUB WUSC 2013","Soccer","U-11","5","999","Not Set","Not Set","Not Set","Not Listed",
"3705","WASHINGTON UNITED SOCCER CLUB WUSC 2014","Soccer","U-10","5","999","Not Set","Not Set","Not Set","Not Set",
"4179","WATERFORD ATHLETIC ASSN WING 2014","Soccer","U-10","5","999","Not Set","Not Set","Not Set","Not Set",
"4182","WATERFORD ATHLETIC ASSN WINGS 2012","Soccer","U-12","5","999","Not Set","Not Set","Not Set","Not Listed",
"3809","WEST DEPTFORD SC ANIMALS 2015","Soccer","U-9","5","999","W DEPTFORD-WD PARK","S7","Not Set","Not Set",
"4072","WEST DEPTFORD SC AVALANCHE 2014","Soccer","U-10","5","999","W DEPTFORD-WD PARK","S7","Not Set","Not Set",
"3914","WEST DEPTFORD SC EAGLES 2014","Soccer","U-10","5","999","W DEPTFORD-WD PARK","S7","Not Set","Not Listed",
"4008","WEST DEPTFORD SC GREEN 2016","Soccer","U-8","5","999","Not Set","Not Set","Not Set","Not Set",
"3813","WEST DEPTFORD SC HORNETS 2010","Soccer","U-14","5","999","W DEPTFORD-WD PARK","F1","Not Set","Not Listed",
"4141","WEST DEPTFORD SC UNION 2012","Soccer","U-12","5","999","Not Set","Not Set","Not Set","Not Listed",
"3744","WEST DEPTFORD SC WEST DEPTFORD WIZARDS 2013","Soccer","U-11","5","999","Not Set","Not Set","Not Set","Not Set",
"4067","WEST DEPTFORD SC WHITE 2016","Soccer","U-8","5","999","Not Set","Not Set","Not Set","Not Set",
"3923","WEST DEPTFORD SC WOLFPACK 2011","Soccer","U-13","5","999","W DEPTFORD-WD PARK","F1","Not Set","Not Listed",
"3974","WINSLOW TOWNSHIP YSA WINSLOW DYNAMO 2012","Soccer","U-12","5","999","WINSLOW TWP - PETER VOLPA","S9","Not Set","Not Set",
"3697","WINSLOW TOWNSHIP YSA WINSLOW ENFORCERS 2007","Soccer","U-17","5","999","Not Set","Not Set","Not Set","Not Set",
"4105","WINSLOW TOWNSHIP YSA WINSLOW GREEN DRAGONS 2012","Soccer","U-12","5","999","WINSLOW TWP - PETER VOLPA","S9","Not Set","Not Set",
"3778","WINSLOW TOWNSHIP YSA WINSLOW SHARKS 2013","Soccer","U-11","5","999","Not Set","Not Set","Not Set","Not Set",
"3936","WINSLOW TOWNSHIP YSA WINSLOW SLAYERS 2010","Soccer","U-14","5","999","Not Set","Not Set","Not Set","Not Set",
"3874","WINSLOW TOWNSHIP YSA WINSLOW TITANS","Soccer","U-9","5","999","Not Set","Not Set","Not Set","Not Set",
"3681","WINSLOW TOWNSHIP YSA WINSLOW VIPERS 2009","Soccer","U-15","5","999","WINSLOW TWP - PETER VOLPA","F1","Not Set","Not Set",
"3941","WINSLOW TOWNSHIP YSA WINSLOW WILDCATS 2011","Soccer","U-13","5","999","Not Set","Not Set","Not Set","Not Set",
"3281","WINSLOW TOWNSHIP YSA WINSLOW WOLVES 2006","Soccer","U-19","5","999","WINSLOW TWP - PETER VOLPA","F1","Not Set","Not Listed",
"4185","WOODBRIDGE EDP/B","Soccer","U-12","5","999","Not Set","Not Set","Not Set","Not Set",
"3924","WOODBURY SOCCER CLUB WOODBURY ARMORY 2011","Soccer","U-13","5","999","Not Set","Not Set","Not Set","Not Set",
"3825","WOODBURY SOCCER CLUB WOODBURY BISON 2013","Soccer","U-11","5","999","Not Set","Not Set","Not Set","Not Set",
"4275","WOODSTOWN SOCCER CLUB WOODSTOWN ANGRY PIGS 2009","Soccer","U-15","5","999","Not Set","Not Set","Not Set","Not Set",
"4058","WOODSTOWN SOCCER CLUB WOODSTOWN FURY 2011","Soccer","U-13","5","999","Not Set","Not Set","Not Set","Not Set",
"3913","WOODSTOWN SOCCER CLUB WOODSTOWN PREDATORS 2013","Soccer","U-11","5","999","WOODSTOWN","S9","Not Set","Not Set",
"4164","WOODSTOWN SOCCER CLUB WOODSTOWN THUNDER 2012","Soccer","U-12","5","999","WOODSTOWN","S9","Not Set","Not Set",
"3756","WOODSTOWN SOCCER CLUB WOODSTOWN WARRIORS 2010","Soccer","U-14","5","999","Not Set","Not Set","Not Set","Not Set",
"3781","WOODSTOWN SOCCER CLUB WOODSTOWN WOLFPACK 2014","Soccer","U-10","5","999","WOODSTOWN","S7","Not Set","Not Set",
"4315","WOODSTOWN SOCCER CLUB WOODSTOWN WOLVERINES 2007","Soccer","U-18","5","999","WOODSTOWN","S9","Not Set","Not Set",
"3881","WOODSTOWN SOCCER CLUB WOODSTOWN WOLVERINES 2010","Soccer","U-14","5","999","Not Set","Not Set","Not Set","Not Set",
"4038","WOODSTOWN SOCCER CLUB WOODSTOWN WOLVERINES 2013","Soccer","U-11","5","999","WOODSTOWN","S9","Not Set","Not Set",
"4177","WOODSTOWN SOCCER CLUB WOODSTOWN WOLVERINES 2014","Soccer","U-10","5","999","WOODSTOWN","S7","Not Set","Not Set",
"4301","WUSC NJYS PRES CUP/B","Soccer","U-12","5","999","Not Set","Not Set","Not Set","Not Set",
"2108","YARDLEY MAKEFIELD EDP/B","Soccer","U-12","5","999","Not Set","Not Set","Not Set","Not Set",
"4273","YARDLEY MAKEFIELD EDP/G","Soccer","U-14","5","999","Not Set","Not Set","Not Set","Not Set",
