TeamID,TeamName,SportName,LevelName,Strength,TravelLimit,Site,SubSite,BillTo,HighSchool
2865,ATLANTIC UNITED SC PREMIER 2010 ,Soccer,U-13,5,999,ATLANTIC - TARTAGLIO,F1,Not Set,Not Set
2756,ATLANTIC UNITED SC PREMIER KICKERS 2008,Soccer,U-15,5,999,ATLANTIC - TARTAGLIO,F1,Not Set,Not Set
3004,ATLANTIC UNITED SC PREMIER KICKERS B 2011 ,Soccer,U-12,5,999,ATLANTIC - TARTAGLIO,S9,Not Set,Not Set
2878,ATLANTIC UNITED SC PREMIER KICKERS B BLUE 2013,Soccer,U-10,5,999,ATLANTIC - TARTAGLIO,S7,Not Set,Not Set
2914,ATLANTIC UNITED SC PREMIER KICKERS B WHITE 2013 ,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
2382,ATLANTIC UNITED SOCCER CLUB ATLANTIC UNITED PREMIE,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Listed
2514,ATLANTIC UNITED SOCCER CLUB ATLANTIC UNITED PREMIE,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Listed
1833,ATLANTIC UNITED SOCCER CLUB ATLANTIC UNITED PREMIE,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Listed
3337,ATLANTIC UNITED SOCCER CLUB ATLANTIC UNITED PREMIE,Soccer,U-16,5,999,Not Set,Not Set,Not Set,Not Listed
1981,ATLANTIC UNITED SOCCER CLUB ATLANTIC UNITED PREMIE,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Listed
2925,AUDUBON SOCCER YOUTH ASSOCIATION ASTROS 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Set
3193,AUDUBON SOCCER YOUTH ASSOCIATION AUDUBON 2012 BOYS,Soccer,U-11,5,999,AUDUBON - GREEN WAVE PARK,S7,Not Set,Not Set
3195,AUDUBON SOCCER YOUTH ASSOCIATION AUDUBON ATTACK - ,Soccer,U-9,5,999,AUDUBON PARK FIELD,S1,Not Set,Not Listed
2248,AUDUBON SOCCER YOUTH ASSOCIATION AUDUBON SOCCER YO,Soccer,U-10,5,999,AUDUBON PARK FIELD,S1,Not Set,Not Listed
2702,AUDUBON SOCCER YOUTH ASSOCIATION AUDUBON SOCCER YO,Soccer,U-13,5,999,BARRINGTON - WOODLAND SCHOOL,F1,Not Set,Not Listed
2464,AUDUBON SOCCER YOUTH ASSOCIATION AUDUBON SOCCER YO,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Listed
2814,AUDUBON SOCCER YOUTH ASSOCIATION AVENGERS 2013,Soccer,U-10,5,999,AUDUBON - GREEN WAVE PARK,S7,Not Set,Not Set
2818,AUDUBON SOCCER YOUTH ASSOCIATION BALLERS 2012,Soccer,U-11,5,999,AUDUBON - GREEN WAVE PARK,S7,Not Set,Not Set
3067,AUDUBON SOCCER YOUTH ASSOCIATION BOYS 2014,Soccer,U-9,5,999,AUDUBON - GREEN WAVE PARK,S7,Not Set,Not Set
2954,AUDUBON SOCCER YOUTH ASSOCIATION BOYS 2015,Soccer,U-8,5,999,AUDUBON - GREEN WAVE PARK,S7,Not Set,Not Set
2717,AUDUBON SOCCER YOUTH ASSOCIATION UNITED 2010,Soccer,U-13,5,999,AUDUBON - GREEN WAVE PARK,F1,Not Set,Not Set
2755,AUDUBON SOCCER YOUTH ASSOCIATION WILD WINGS 2013,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
3430,BARRINGTON SC  REVOLUTION 2013,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
2781,BARRINGTON SC RED BULLS 2011,Soccer,U-12,5,999,BARRINGTON - DERRE,S1,Not Set,Not Set
2910,BARRINGTON SC REVOLUTION 2013,Soccer,U-10,5,999,BARRINGTON - DERRE,S1,Not Set,Not Set
3108,BERLIN BLITZ EDP/G,Soccer,U-15,5,999,BERLIN SC - FRANKLIN FIELDS,F1,Not Set,Not Set
2848,BERLIN SOCCER CLUB BALL BREAKERS 2012,Soccer,U-11,5,999,BERLIN SC - FRANKLIN FIELDS,S9,Not Set,Not Set
2704,BERLIN SOCCER CLUB BERSERKERS 2015,Soccer,U-8,5,999,BERLIN SC - FRANKLIN FIELDS,S7,Not Set,Not Set
2743,BERLIN SOCCER CLUB BRAWLERS 2010,Soccer,U-13,5,999,BERLIN SC - FRANKLIN FIELDS,F1,Not Set,Not Set
2963,BERLIN SOCCER CLUB BULLDOGS 2013,Soccer,U-10,5,999,BERLIN SC - FRANKLIN FIELDS,S7,Not Set,Not Set
3213,BORDENTOWN FC  2005,Soccer,U-19,5,999,Not Set,Not Set,Not Set,Not Set
3372,BORDENTOWN FC  JAGUARS 2011,Soccer,U-12,5,999,BORDENTOWN - FRIENDSHIP FIELDS,S9,Not Set,Not Set
3413,BORDENTOWN FC  JAGUARS 2012,Soccer,U-11,5,999,BORDENTOWN - FRIENDSHIP FIELDS,S9,Not Set,Not Set
3449,BORDENTOWN FC  PANTHERS 2010,Soccer,U-13,5,999,BORDENTOWN - FRIENDSHIP FIELDS,F1,Not Set,Not Set
3344,BORDENTOWN FC  RAPTORS 2007,Soccer,U-16,5,999,Not Set,Not Set,Not Set,Not Set
3312,BORDENTOWN FC  RENEGADES 2011,Soccer,U-12,5,999,BORDENTOWN - FRIENDSHIP FIELDS,S9,Not Set,Not Set
3259,BORDENTOWN FC  UNION 2014,Soccer,U-9,5,999,BORDENTOWN - FRIENDSHIP FIELDS,S7,Not Set,Not Set
2374,BORDENTOWN FC JAGUARS 2011,Soccer,U-12,5,999,BORDENTOWN - FRIENDSHIP FIELDS,S9,Not Set,Not Listed
3031,BORDENTOWN FC JAGUARS 2012,Soccer,U-11,5,999,BORDENTOWN - FRIENDSHIP FIELDS,S9,Not Set,Not Set
2205,BORDENTOWN FC PANTHERS 2010,Soccer,U-13,5,999,BORDENTOWN - FRIENDSHIP FIELDS,F1,Not Set,Not Listed
2482,BORDENTOWN FC RAPTORS 2007,Soccer,U-16,5,999,BORDENTOWN - FRIENDSHIP FIELDS,F1,Not Set,Not Listed
2278,BORDENTOWN FC RENEGADES 2011,Soccer,U-12,5,999,BORDENTOWN - FRIENDSHIP FIELDS,S9,Not Set,Not Listed
2783,BORDENTOWN FC UNION 2014,Soccer,U-9,5,999,BORDENTOWN - FRIENDSHIP FIELDS,S7,Not Set,Not Set
2415,BORDENTOWN FC VENOM 2013,Soccer,U-10,5,999,BORDENTOWN - FRIENDSHIP FIELDS,S7,Not Set,Not Listed
3125,BRICK HURRICANES EDP/G,Soccer,U-15,5,999,Not Set,Not Set,Not Set,Not Set
3149,Burlco Cty Soccer Academy EDP/B,Soccer,U-15,5,999,Not Set,Not Set,Not Set,Not Set
3243,BURLINGTON COUNTY SOCCER ACADEMY DEL-SIDE SC 2010B,Soccer,U-13,5,999,BURLINGTON COUNTY SA - Delanco Field of Dreams,BURLINGTON COUNTY SA - Delanco Field of Dreams,Not Set,Not Set
3236,BURLINGTON COUNTY SOCCER ACADEMY DEL-SIDE SC 2012B,Soccer,U-11,5,999,BURLINGTON COUNTY SA - Delanco Field of Dreams,BURLINGTON COUNTY SA - Delanco Field of Dreams,Not Set,Not Set
3221,BURLINGTON COUNTY SOCCER ACADEMY DEL-SIDE SC 2013B,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
3204,BURLINGTON COUNTY SOCCER ACADEMY DEL-SIDE SC 2014B,Soccer,U-9,5,999,BURLINGTON COUNTY SA - Delanco Field of Dreams,BURLINGTON COUNTY SA - Delanco Field of Dreams,Not Set,Not Set
2736,BURLINGTON COUNTY SOCCER ACADEMYDEL-SIDE SC B 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3070,BURLINGTON COUNTY SOCCER ACADEMYDEL-SIDE SC B 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
2911,BURLINGTON COUNTY SOCCER ACADEMYDEL-SIDE SC B 2013,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
2829,BURLINGTON COUNTY SOCCER ACADEMYDEL-SIDE SC B 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
3228,BURLINGTON TOWNSHIP SOCCER BULLS 2008,Soccer,U-15,5,999,BURLINGTON TWP - PINEWALD AVE,F1,Not Set,Not Set
2962,BURLINGTON TOWNSHIP SOCCER CELTIC 2010,Soccer,U-13,5,999,BURLINGTON TWP - PINEWALD AVE,F1,Not Set,Not Set
2799,BURLINGTON TOWNSHIP SOCCER DRAGONS 2012,Soccer,U-11,5,999,BURLINGTON TWP - PINEWALD AVE,S9,Not Set,Not Set
2984,BURLINGTON TOWNSHIP SOCCER DYNAMITE 2014,Soccer,U-9,5,999,BURLINGTON TWP - PINEWALD AVE,S7,Not Set,Not Set
3016,BURLINGTON TOWNSHIP SOCCER KICKER 2009,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Set
3275,BURLINGTON TOWNSHIP SOCCER KICKERS 2009,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Set
3032,BURLINGTON TOWNSHIP SOCCER KNIGHTHAWKS 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
2895,BURLINGTON TOWNSHIP SOCCER REBELS 2011,Soccer,U-12,5,999,BURLINGTON TWP - PINEWALD AVE,S9,Not Set,Not Set
2793,BURLINGTON TOWNSHIP SOCCER SC BULLS 2008,Soccer,U-15,5,999,BURLINGTON TWP - PINEWALD AVE,F1,Not Set,Not Set
3030,BURLINGTON TOWNSHIP SOCCER STRIKERS 2013,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
2823,BURLINGTON TOWNSHIP SOCCER THUNDER 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
3223,BURLINGTON TOWNSHIP SOCCER THUNDER2015,Soccer,U-8,5,999,BURLINGTON TWP - PINEWALD AVE,S7,Not Set,Not Set
2714,CAPE EXPRESS AVENGERS 2013,Soccer,U-10,5,999,CAPE EX SOCCER COMPLEX At Ockie Wisting,S7,Not Set,Not Set
2876,CAPE EXPRESS BLUE CRUSH 2010 ,Soccer,U-13,5,999,CAPE EX SOCCER COMPLEX At Ockie Wisting,F1,Not Set,Not Set
3226,CAPE EXPRESS CE 2010 BLUE CRUSH,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3391,CAPE EXPRESS CE 2014 UNION,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
3364,CAPE EXPRESS CE ENGINEERS 2014,Soccer,U-9,5,999,CAPE EX SOCCER COMPLEX At Ockie Wisting,S7,Not Set,Not Set
3393,CAPE EXPRESS CE SILVER STREAK 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2909,CAPE EXPRESS ENGINEERS 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
2766,CAPE EXPRESS SILVER STREAK 2015,Soccer,U-8,5,999,CAPE EX SOCCER COMPLEX At Ockie Wisting,S7,Not Set,Not Set
3064,CAPE EXPRESS WHITE CAPS 2012,Soccer,U-11,5,999,CAPE EX SOCCER COMPLEX At Ockie Wisting,S9,Not Set,Not Set
3098,CEDAR STARS EDP/G,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Set
3191,CEDAR STARS EDP/G,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3136,CEDAR STARS NJYS CHALLENGE CUP/G,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Set
3121,CENTRAL JERSEY FUTBOL EDP/G,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Set
3298,CHERRY HILL FC  DRAGONS 2009,Soccer,U-14,5,999,CHFC - DeCOU,F2- Lower Turf/D6,Not Set,Not Set
3065,CHERRY HILL FC  JUNIOR BLACK 2015 ,Soccer,U-8,5,999,CHFC - DeCOU,S7 - Grass 7v7/D6,Not Set,Not Set
3307,CHERRY HILL FC 2006 RAPTORS,Soccer,U-19,5,999,CHFC - DeCOU,F2- Lower Turf/D6,Not Set,Not Set
3292,CHERRY HILL FC 2010 CHFC CRUSH,Soccer,U-13,5,999,CHFC - DeCOU,F2- Lower Turf/D6,Not Set,Not Set
3286,CHERRY HILL FC 2011 AVENGERS,Soccer,U-12,5,999,CHFC - DeCOU,F2- Lower Turf/D6,Not Set,Not Set
3288,CHERRY HILL FC 2011 JUNIORS BLACK,Soccer,U-12,5,999,CHFC - DeCOU,F2- Lower Turf/D6,Not Set,Not Set
3283,CHERRY HILL FC 2012 JUNIORS BLACK,Soccer,U-11,5,999,CHFC - DeCOU,F2- Lower Turf/D6,Not Set,Not Set
3272,CHERRY HILL FC 2013 JUNIORS BLACK - RED HAWKS,Soccer,U-10,5,999,CHFC - DeCOU,S7 - Grass 7v7/D6,Not Set,Not Set
3277,CHERRY HILL FC 2013 JUNIORS RED,Soccer,U-10,5,999,CHFC - DeCOU,S7 - Grass 7v7/D6,Not Set,Not Set
3261,CHERRY HILL FC 2014 JUNIOR BLACK,Soccer,U-9,5,999,CHFC - DeCOU,S7 - Grass 7v7/D6,Not Set,Not Set
3263,CHERRY HILL FC 2014 RED - HAWKS,Soccer,U-9,5,999,CHFC - DeCOU,S7 - Grass 7v7/D6,Not Set,Not Set
3245,CHERRY HILL FC 2015 JUNIOR BLACK,Soccer,U-8,5,999,CHFC - DeCOU,S7 - Grass 7v7/D6,Not Set,Not Set
3232,CHERRY HILL FC 2015 JUNIOR RED,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2769,CHERRY HILL FC CRUSH 2010,Soccer,U-13,5,999,CHFC - DeCOU,F1- Upper Turf/D7,Not Set,Not Set
2625,CHERRY HILL FC DRAGONS 2009,Soccer,U-14,5,999,CHFC - DeCOU,F1- Upper Turf/D7,Not Set,Not Listed
2920,CHERRY HILL FC JUNIOR RED 2015 ,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2977,CHERRY HILL FC JUNIORS BLACK 2011 ,Soccer,U-12,5,999,CHFC - DeCOU,F2- Lower Turf/D6,Not Set,Not Set
2338,CHERRY HILL FC JUNIORS BLACK 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
2912,CHERRY HILL FC JUNIORS BLACK 2013 ,Soccer,U-10,5,999,CHFC - DeCOU,S7 - Grass 7v7/D6,Not Set,Not Set
3010,CHERRY HILL FC JUNIORS BLACK 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
2640,CHERRY HILL FC JUNIORS RED 2011,Soccer,U-12,5,999,CHFC - DeCOU,F2- Lower Turf/D6,Not Set,Not Listed
2586,CHERRY HILL FC JUNIORS RED 2013,Soccer,U-10,5,999,CHFC - DeCOU,S7 - Grass 7v7/D6,Not Set,Not Listed
2831,CHERRY HILL FC RED HAWKS 2014,Soccer,U-9,5,999,CHFC - DeCOU,S7 - Grass 7v7/D6,Not Set,Not Set
3380,CHERRY HILL SC  AMBUSH 2011,Soccer,U-12,5,999,CHSC - UPPER CHAPEL TURF,S9,Not Set,Not Set
3295,CHERRY HILL SC  BLUE ARMY 2012,Soccer,U-11,5,999,CHSC - UPPER CHAPEL TURF,S9,Not Set,Not Set
3345,CHERRY HILL SC  FORCE 2009,Soccer,U-14,5,999,CHSC - CH WEST HS,F1,Not Set,Not Set
3450,CHERRY HILL SC  MAVERICKS 2013,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
3233,CHERRY HILL SC  ROYALS 2012,Soccer,U-11,5,999,CHSC - UPPER CHAPEL TURF,S9,Not Set,Not Set
3504,CHERRY HILL SC  STORM 2011,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3300,CHERRY HILL SC  THUNDER 2013,Soccer,U-10,5,999,CHSC - UPPER CHAPEL TURF,S7,Not Set,Not Set
3324,CHERRY HILL SC  THUNDERBOLTS 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
2349,CHERRY HILL SC AMBUSH 2011,Soccer,U-12,5,999,CHSC - UPPER CHAPEL TURF,S9,Not Set,Not Listed
1989,CHERRY HILL SC BLUE ARMY 2012,Soccer,U-11,5,999,CHSC - UPPER CHAPEL TURF,S9,Not Set,Not Listed
3027,CHERRY HILL SC BULL DOGS 2012,Soccer,U-11,5,999,CHSC - UPPER CHAPEL TURF,S9,Not Set,Not Set
2540,CHERRY HILL SC CHERRY HILL SC BULL DOGS 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
3321,CHERRY HILL SC CHERRY HILL SC FORCE 2013,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
3253,CHERRY HILL SC CHERRY HILL SC FORCE 2014,Soccer,U-9,5,999,CHSC - UPPER CHAPEL TURF,S7,Not Set,Not Set
2578,CHERRY HILL SC CHERRY HILL SC UNION 2015,Soccer,U-8,5,999,CHSC - UPPER CHAPEL TURF,S7,Not Set,Not Listed
2355,CHERRY HILL SC CHERRY HILL SC UNITED 2014,Soccer,U-9,5,999,CHSC - UPPER CHAPEL TURF,S7,Not Set,Not Listed
2197,CHERRY HILL SC CHERRY HILL SC WARRIORS 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Listed
2357,CHERRY HILL SC FORCE 2009,Soccer,U-14,5,999,CHSC - CH WEST HS,F1,Not Set,Not Listed
2340,CHERRY HILL SC FORCE 2013,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Listed
2472,CHERRY HILL SC FORCE 2014,Soccer,U-9,5,999,CHSC - UPPER CHAPEL TURF,S7,Not Set,Not Listed
2462,CHERRY HILL SC MAVERICKS 2013,Soccer,U-11,5,999,CHSC - UPPER CHAPEL TURF,S9,Not Set,Not Listed
2658,CHERRY HILL SC ROYALS 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
2219,CHERRY HILL SC STORM 2011,Soccer,U-13,5,999,CHSC - CH WEST HS,F1,Not Set,Not Listed
2262,CHERRY HILL SC THUNDER 2013,Soccer,U-10,5,999,CHSC - UPPER CHAPEL TURF,S7,Not Set,Not Listed
2206,CHERRY HILL SC THUNDERBOLTS 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Listed
3072,CHERRY HILL SC UNION 2015,Soccer,U-8,5,999,CHSC - UPPER CHAPEL TURF,S7,Not Set,Not Set
2843,CHERRY HILL SC UNITED 2014,Soccer,U-9,5,999,CHSC - UPPER CHAPEL TURF,S7,Not Set,Not Set
2708,CHERRY HILL SC WARRIORS 2015,Soccer,U-8,5,999,CHSC - UPPER CHAPEL TURF,S7,Not Set,Not Set
3170,CHFC ARSENAL EDP/B,Soccer,U-12,5,999,CHFC - DeCOU,F1- Upper Turf/D7,Not Set,Not Set
3173,CHFC ARSENAL EDP/G,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Set
3187,CHFC DIABLOS EDP/B,Soccer,U-16,5,999,CHFC - DeCOU,F1- Upper Turf/D7,Not Set,Not Set
3188,CHFC DIABLOS II,Soccer,U-16,5,999,Not Set,Not Set,Not Set,Not Set
3117,CHFC DRAGONS EDP/G,Soccer,U-13,5,999,CHFC - DeCOU,F1- Upper Turf/D7,Not Set,Not Set
3139,CHFC DRAGONS NJYS PRES CUP/G,Soccer,U-13,5,999,CHFC - DeCOU,F1- Upper Turf/D7,Not Set,Not Set
3137,CHFC MAMBAS EDP/G,Soccer,U-11,5,999,CHFC - DeCOU,F1- Upper Turf/D7,Not Set,Not Set
3114,CHFC SURGE EDP/G,Soccer,U-14,5,999,CHFC - DeCOU,F1- Upper Turf/D7,Not Set,Not Set
3106,CHSC FIERCE EDP/G,Soccer,U-13,5,999,CHSC - UPPER CHAPEL TURF,F1,Not Set,Not Set
3168,CHSC IMPACT EDP/B,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
3102,CHSC IMPACT EDP/G,Soccer,U-10,5,999,CHSC - UPPER CHAPEL TURF,F1,Not Set,Not Set
3092,CHSC RAGE EDP/B,Soccer,U-13,5,999,CHSC - UPPER CHAPEL TURF,F1,Not Set,Not Set
3104,CHSC RAPTORS EDP/B,Soccer,U-14,5,999,CHSC - CH WEST HS,F1,Not Set,Not Set
3151,CHSC THUNDER NJYS PRES CUP/B,Soccer,U-11,5,999,CHSC - UPPER CHAPEL TURF,F1,Not Set,Not Set
3353,CINNAMINSON SC  AVENGERS 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
3293,CINNAMINSON SC  CHARGE 2012,Soccer,U-11,5,999,CINNAMINSON SC - MEMORIAL,S9,Not Set,Not Set
3424,CINNAMINSON SC  CHARGERS 2014,Soccer,U-9,5,999,CINNAMINSON SC - MEMORIAL,S7,Not Set,Not Set
3403,CINNAMINSON SC  PIRATES 2009,Soccer,U-14,5,999,CINNAMINSON SC - MEMORIAL,F1,Not Set,Not Set
3210,CINNAMINSON SC  PIRATES 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3198,CINNAMINSON SC  RAPTORS 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
3258,CINNAMINSON SC  RED DEVILS 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
3480,CINNAMINSON SC  SKULLS 2012,Soccer,U-11,5,999,CINNAMINSON SC - MEMORIAL,S9,Not Set,Not Set
3357,CINNAMINSON SC  STORM 2011,Soccer,U-12,5,999,CINNAMINSON SC - MEMORIAL,S9,Not Set,Not Set
3376,CINNAMINSON SC  STRIKERS 2013,Soccer,U-10,5,999,CINNAMINSON SC - MEMORIAL,S7,Not Set,Not Set
3305,CINNAMINSON SC  THUNDERBIRDS 2013,Soccer,U-10,5,999,CINNAMINSON SC - MEMORIAL,S7,Not Set,Not Set
3287,CINNAMINSON SC  VIPERS 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Set
3331,CINNAMINSON SC  WARRIORS 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
3422,CINNAMINSON SC  WILDCATS 2009,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Set
2533,CINNAMINSON SC AVENGERS 2014,Soccer,U-9,5,999,CINNAMINSON SC - MEMORIAL,S7,Not Set,Not Listed
2427,CINNAMINSON SC CHARGE 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
2229,CINNAMINSON SC CHARGERS 2014,Soccer,U-9,5,999,CINNAMINSON SC - MEMORIAL,S7,Not Set,Not Listed
2678,CINNAMINSON SC KNIGHTS 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Listed
2270,CINNAMINSON SC PIRATES 2009,Soccer,U-14,5,999,CINNAMINSON SC - MEMORIAL,F1,Not Set,Not Listed
2376,CINNAMINSON SC PIRATES 2010,Soccer,U-13,5,999,CINNAMINSON SC - MEMORIAL,F1,Not Set,Not Listed
2196,CINNAMINSON SC RAPTORS 2008,Soccer,U-15,5,999,Not Set,Not Set,Not Set,Not Listed
2919,CINNAMINSON SC RAPTORS 2015,Soccer,U-8,5,999,CINNAMINSON SC - MEMORIAL,S7,Not Set,Not Set
3074,CINNAMINSON SC RED DEVILS 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2495,CINNAMINSON SC SKULLS 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
2500,CINNAMINSON SC STORM 2011,Soccer,U-12,5,999,CINNAMINSON SC - MEMORIAL,S9,Not Set,Not Listed
2950,CINNAMINSON SC STRIKERS 2013,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
2320,CINNAMINSON SC THUNDERBIRDS 2013,Soccer,U-10,5,999,CINNAMINSON SC - MEMORIAL,S7,Not Set,Not Listed
2487,CINNAMINSON SC VIPERS 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Listed
2232,CINNAMINSON SC WARRIORS 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
2593,CINNAMINSON SC WILDCATS 2009,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Listed
3154,CJFA WAVE NJYS PRES CUP/G,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3242,CLAYTON SA 2012 CLIPPERS,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
3501,CLAYTON SA 2014 CLIPPERS,Soccer,U-9,5,999,CLAYTON - BENTZ,S7,Not Set,Not Set
3479,CLAYTON SA CLIPPERS 2010/2011,Soccer,U-13,5,999,CLAYTON - BENTZ,F1,Not Set,Not Set
2528,CLAYTON SA CLIPPERS 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Listed
2210,CLAYTON SA CLIPPERS 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
2965,CLAYTON SA CLIPPERS 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
3315,COHANSEY SC  DYNASTY 2015,Soccer,U-8,5,999,Cohansey - Cumberland County Tech School,Cumberland county Tech School,Not Set,Not Set
3319,COHANSEY SC  STORM 2009,Soccer,U-14,5,999,Cohansey - Cumberland County Tech School,Cumberland county Tech School,Not Set,Not Set
2998,COHANSEY SC RAGE 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2373,COHANSEY SC STORM 2009,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Listed
3124,COLLINGSWOOD EDP/G,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Set
2796,COLLINGSWOOD TRAVEL SOCCER CLUB COBRAS 2013,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
3273,COLLINGSWOOD TRAVEL SOCCER CLUB COLLINGSWOOD COBRA,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Listed
2851,COLLINGSWOOD TRAVEL SOCCER CLUB COYOTES 2008,Soccer,U-15,5,999,COLLINGSWOOD - KROC CENTER,FS,Not Set,Not Set
2971,COLLINGSWOOD TRAVEL SOCCER CLUB GALAXY 2010,Soccer,U-13,5,999,COLLINGSWOOD - KROC CENTER,FS,Not Set,Not Set
2733,COLLINGSWOOD TRAVEL SOCCER CLUB KNIGHTS 2012,Soccer,U-11,5,999,COLLINGSWOOD SC- CAMDEN PREP,COLLINGSWOOD SC- CAMDEN PREP COPEWOOD EL,Not Set,Not Set
2826,COLLINGSWOOD TRAVEL SOCCER CLUB OUTLAWS 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
2835,COLLINGSWOOD TRAVEL SOCCER CLUB WILD 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Set
3161,CRANFORD EDP/G,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Set
3162,DEEP RUN EDP/G,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3150,DELAWARE SC EDP/G,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3042,DELRAN FC SOCCER B 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2833,DELRAN FC SOCCER B TEAM 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
3252,DELRAN FC SOCCER DELRAN FC BLAST 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Set
3333,DELRAN FC SOCCER DELRAN FC COBRAS 2015,Soccer,U-8,5,999,DELRAN - DEUTSCH,S1,Not Set,Not Set
3196,DELRAN FC SOCCER DELRAN FC HAWKS 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
2524,DELRAN FC SOCCER DELRAN FC KNIGHTS 2014,Soccer,U-9,5,999,DELRAN - DEUTSCH,S1,Not Set,Not Listed
3350,DELRAN FC SOCCER DELRAN FC LIONS 2008,Soccer,U-15,5,999,DELRAN - DEUTSCH,F1,Not Set,Not Set
