GameID,Date,Time,Status,SiteName,SubSiteName,BillToName,SportName,LevelName,HomeTeams,AwayTeams,Officials
"18685834","3/16/2025","12:30 PM","Normal","MLU-TROTTERS","F1","","Soccer","U-14","MLU FLASH 2011","PITTSGROVE SOCCER CLUB PSC WOLVES '11",
"18770964","3/16/2025","2:00 PM","Normal","MLU-TROTTERS","F1","","Soccer","U-14","MLU WARRIORS 2011","PEMBERTON SC PUNISHERS 2011",
"18685368","3/16/2025","3:30 PM","Normal","MLU-TROTTERS","F1","","Soccer","U-15","MLU FORCE 2010","EPAA  WIZARDS 2010",
"18761430","3/16/2025","12:30 PM","Normal","MLU-TROTTERS","S9","","Soccer","U-12","MLU LIGHTNING 2014","MARLTON SC CHIEFS ORANGE 2014",
"18687230","3/16/2025","2:00 PM","Normal","MLU-TROTTERS","S9","","Soccer","U-12","MLU TIGERS 2013","VOORHEES COSMOS 2013",
"18755374","3/16/2025","3:30 PM","Normal","MLU-TROTTERS","S9","","Soccer","U-11","MLU COBRAS 2014","TBAA SYNDICATE 2014",
"18734132","3/16/2025","12:30 PM","Normal","MONROE TWP - CORKERY LANE","F1","","Soccer","U-14","MONROE TOWNSHIP YS UNITED WHITE 2011","BORDENTOWN FC JAGUARS 2011",
"18815454","3/16/2025","2:00 PM","Normal","MONROE TWP - CORKERY LANE","F1","","Soccer","U-14","MONROE TOWNSHIP YS UNITED BOYS 2011 BLUE","MOORESTOWN SC BLACK KNIGHTS 2011",
"18802314","3/16/2025","12:30 PM","Normal","MONROE TWP - CORKERY LANE","S7","","Soccer","U-9","MONROE UNITED 2016 BOYS","EGG HARBOR SC EAGLES 2016 WHITE",
"18759193","3/16/2025","2:00 PM","Normal","MONROE TWP - CORKERY LANE","S7","","Soccer","U-10","MONROE TOWNSHIP YS 2015 UNITED BLUE","MAINLAND UNITED SA MUSTANGS RED 2015 B",
"18783500","3/16/2025","3:30 PM","Normal","MONROE TWP - CORKERY LANE","S7","","Soccer","U-9","MONROE UNITED 2016 BLUE","ATLANTIC UNITED PREMIER RED 2016/2017 B",
"18743085","3/16/2025","3:45 PM","Normal","MONROE TWP - CORKERY LANE","S9","","Soccer","U-12","MONROE TOWNSHIP YS UNITED BOYS 2013 BLUE","HADDONFIELD SC RED 2013",
"18819045","3/16/2025","11:00 AM","Normal","MOORESTOWN - MEMORIAL FIELDS","F1","","Soccer","U-14","MOORESTOWN SC LIGHTNING 2011","HAMMONTON HEAT BOYS 2011",
"18753507","3/16/2025","12:30 PM","Normal","MOORESTOWN - MEMORIAL FIELDS","S7","","Soccer","U-10","MOORESTOWN SC VIPERS 2015","SWSA STRIKERS 2015",
"18760213","3/16/2025","2:00 PM","Normal","MOORESTOWN - MEMORIAL FIELDS","S7","","Soccer","U-8","MOORESTOWN SC HAWKS 2017","CINNAMINSON SC UNION 2017",
"18759176","3/16/2025","3:30 PM","Normal","MOORESTOWN - MEMORIAL FIELDS","S7","","Soccer","U-10","MOORESTOWN SC DEVIL RAYS 2015","HADDONFIELD SC BLACK 2015 B",
"18756946","3/16/2025","12:00 PM","Normal","MOORESTOWN - SALEM RD/PRYOR PARK","S9","","Soccer","U-12","MOORESTOWN SC GOLDEN EAGLES 2013","PENNSAUKEN YOUTH SOCCER CLUB REBELS 2013",
"18700815","3/16/2025","1:15 PM","Normal","MOORESTOWN - SALEM RD/PRYOR PARK","S9","","Soccer","U-12","MOORESTOWN SC DRAGONS 2013","PITMAN SA TOMCATS 2013",
"18821145","3/16/2025","2:30 PM","Normal","MOORESTOWN - SALEM RD/PRYOR PARK","S9","","Soccer","U-12","MOORESTOWN SC RAPTORS 2013","EAST GREENWICH SA EGSA DYNAMO 2013",
"18999199","3/16/2025","3:45 PM","Normal","MOORESTOWN - SALEM RD/PRYOR PARK","S9","","Soccer","U-12","MOORESTOWN SC THUNDER 2013","PENNSVILLE EAGLES 2013",
"18754965","3/16/2025","12:30 PM","Normal","NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL","F1","","Soccer","U-13","NORTHERN BURLINGTON SA BLUES 2013","PITTSGROVE SOCCER CLUB PSC REVOLUTION '13",
"18755440","3/16/2025","2:00 PM","Normal","NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL","F1","","Soccer","U-13","NORTHERN BURLINGTON SA RANGERS 2012","EAST GREENWICH SA EGSA VENOM 2012",
"18685457","3/16/2025","3:30 PM","Normal","NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL","F1","","Soccer","U-16","NORTHERN BURLINGTON SA BULLDOGS 2009","BURLINGTON TOWNSHIP SOCCER CELTIC 2010",
"18771382","3/16/2025","12:00 PM","Normal","NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL","S7","","Soccer","U-10","NORTHERN BURLINGTON STORM 2015","AUDUBON BOYS 2015",
"18793457","3/16/2025","1:15 PM","Normal","NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL","S7","","Soccer","U-9","NORTHERN BURLINGTON BOOM 2016","MAPLE SHADE SHARKS 2016",
"18792470","3/16/2025","2:30 PM","Normal","NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL","S7","","Soccer","U-8","NORTHERN BURLINGTON FORCE 2017","CINNAMINSON SC RAIDERS 2017",
"18793228","3/16/2025","12:30 PM","Normal","NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL","S9","","Soccer","U-11","NORTHERN BURLINGTON JACKALS 2015","HARRISON WAVE 2014",
"18755358","3/16/2025","3:45 PM","Normal","NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL","S9","","Soccer","U-11","NORTHERN BURLINGTON BLUE DEVILS 2014","MONROE TOWNSHIP YS UNITED BOYS 2014 BLUE",
"18770966","3/16/2025","2:00 PM","Normal","Northern Burlington-Mansfield Community Park","11 v 11 Field","","Soccer","U-14","NORTHERN BURLINGTON SA HOOLIGANS 2011","HARRISON SC ARSENAL 2011",
"18763778","3/16/2025","3:30 PM","Normal","Northern Burlington-Mansfield Community Park","11 v 11 Field","","Soccer","U-13","NORTHERN BURLINGTON CELTIC 2012","HIGHLAND YOUTH SOCCER CLUB MUSTANGS 2012",
"18683056","3/16/2025","12:00 PM","Normal","PAL-RIV - LEGION FIELD 11v11","F1","","Soccer","U-19","PALMYRA RIVERTON SC LEGACY 2006","BORDENTOWN FC 2006",
"18818852","3/16/2025","1:45 PM","Normal","PAL-RIV - LEGION FIELD 11v11","F1","","Soccer","U-15","PALMYRA RIVERTON SC UNION 2010","ATLANTIC UNITED PREMIER STRIKERS 2010/11 B",
"18762642","3/16/2025","3:45 PM","Normal","PAL-RIV CHARLES STREET SCHOOL Spring Season","S7","","Soccer","U-10","PALMYRA RIVERTON SC NATIONALS 2015","ATLANTIC UNITED PREMIER FIRE 2015 B",
"19024856","3/16/2025","12:00 PM","Normal","PENNSVILLE","F1","","Soccer","U-16","PENNSVILLE EAGLES 2010/2009","TBAA STORM 2009",
"18770602","3/16/2025","2:00 PM","Normal","PENNSVILLE","S7","","Soccer","U-10","PENNSVILLE EAGLES GOLD 2015","CINNAMINSON SC PIRATES SEA DOGS 2015",
"18762610","3/16/2025","3:30 PM","Normal","PENNSVILLE","S7","","Soccer","U-10","PENNSVILLE EAGLES BLUE 2015","DEPTFORD SA CYCLONES 2015",
"18762611","3/16/2025","12:30 PM","Normal","PITMAN - Dell","S7","","Soccer","U-10","PITMAN SA WILDCATS 2015","CLAYTON SA CLIPPERS 2015",
"18762673","3/16/2025","2:00 PM","Normal","PITMAN - Dell","S7","","Soccer","U-8","PITMAN SA PANTHERS 2017","HAMMONTON HEAT BOYS 2017",
"18814496","3/16/2025","3:30 PM","Normal","PITMAN - Dell","S7","","Soccer","U-9","PITMAN SA BOBCATS 2016","VOORHEES SA DESTROYERS 2016",
"18814254","3/16/2025","3:30 PM","Normal","PITTSGROVE-GREEN BRANCH","F1","","Soccer","U-13","PITTSGROVE SOCCER CLUB PSC SPURS '12","DELRAN FC SOCCER DELRAN FC UNITED 2013",
"18791886","3/16/2025","12:30 PM","Normal","PITTSGROVE-GREEN BRANCH","S7","","Soccer","U-10","PITTSGROVE SOCCER CLUB PSC GALAXY '15","VOORHEES SA PYTHONS 2015",
"18793229","3/16/2025","2:00 PM","Normal","PITTSGROVE-GREEN BRANCH","S9","","Soccer","U-11","PITTSGROVE SOCCER CLUB PSC MAVERICKS '14","GUSC GREYHOUNDS 2014",
"18720853","3/16/2025","11:00 AM","Normal","Rancocas Valley-LUMBERTON MUNICIPAL","F1","","Soccer","U-13","RANCOCAS VALLEY SC 2012 BOYS AVENGERS","HARRISON SC STRIKERS 2012",
"18752456","3/16/2025","12:00 PM","Normal","Rancocas Valley-LUMBERTON MUNICIPAL","S7","","Soccer","U-9","RANCOCAS VALLEY SC 2016 BOYS UNITED","HIGHLAND YOUTH SOCCER CLUB HAVOK 2016",
"18760720","3/16/2025","1:15 PM","Normal","Rancocas Valley-LUMBERTON MUNICIPAL","S7","","Soccer","U-9","RANCOCAS VALLEY SC 2016 BOYS PREMIER","HIGHLAND YOUTH SOCCER CLUB MAYHEM",
"18756984","3/16/2025","2:30 PM","Normal","Rancocas Valley-LUMBERTON MUNICIPAL","S7","","Soccer","U-10","RANCOCAS VALLEY SC 2015 BOYS STEALTH","MEDFORD SC WHITE 2015",
"18761182","3/16/2025","3:45 PM","Normal","Rancocas Valley-LUMBERTON MUNICIPAL","S7","","Soccer","U-8","RANCOCAS VALLEY SC 2017 BOYS PREMIER","VOORHEES SA BLUE DEVILS 2017",
"18754805","3/16/2025","12:30 PM","Normal","Rancocas Valley-LUMBERTON MUNICIPAL","S9","","Soccer","U-11","RANCOCAS VALLEY SC RVSC - '14 FOREST","FTYSA KNIGHTS 2014",
"18695952","3/16/2025","2:00 PM","Normal","Rancocas Valley-LUMBERTON MUNICIPAL","S9","","Soccer","U-11","RANCOCAS VALLEY SC RVSC '14 - CELTIC","MARLTON SC CHIEFS WHITE 2014",
"18755505","3/16/2025","3:30 PM","Normal","Rancocas Valley-LUMBERTON MUNICIPAL","S9","","Soccer","U-12","RANCOCAS VALLEY SC 2013 BOYS RONALDO","PITTSGROVE SOCCER CLUB PSC PYTHONS '13",
"18820547","3/16/2025","11:00 AM","Normal","SENECA - STONEY CREEK FIELDS","F1","","Soccer","U-13","SENECA UNITED SC PRIDE 2012","COSC KNIGHTS 2012",
"18700886","3/16/2025","2:00 PM","Normal","SENECA - STONEY CREEK FIELDS","S7","","Soccer","U-9","SENECA UNITED SC EAGLES 2016","MEDFORD SC GOLD 2016",
"18814495","3/16/2025","3:30 PM","Normal","SENECA - STONEY CREEK FIELDS","S7","","Soccer","U-9","SENECA UNITED SC RAPTORS 2016","EGG HARBOR SC EAGLES 2016 BLACK",
"18815159","3/16/2025","12:30 PM","Normal","SENECA - STONEY CREEK FIELDS","S9","","Soccer","U-11","SENECA UNITED SC THUNDER 2014","WASHINGTON TWP SOCCER CLUB TERROR 2014",
"18685367","3/16/2025","12:00 PM","Normal","SJFC - UPPER DEERFIELD RECREATION COMPLEX","F1","","Soccer","U-15","SJ FUTBOL CLUB WOLVES","PENNSAUKEN YOUTH SOCCER CLUB CYCLONES 2010",
"19024854","3/16/2025","1:40 PM","Normal","SJFC - UPPER DEERFIELD RECREATION COMPLEX","F1","","Soccer","U-16","SJ FUTBOL CLUB RAPIDS 2009","SWSA FORCE 2009",
"18761497","3/16/2025","2:00 PM","Normal","SJFC - UPPER DEERFIELD RECREATION COMPLEX","S7","","Soccer","U-10","SJ FUTBOL CLUB RAMS 2015","CHERRY HILL SC COMETS (2015)",
"18761183","3/16/2025","3:30 PM","Normal","SJFC - UPPER DEERFIELD RECREATION COMPLEX","S7","","Soccer","U-8","SJ FUTBOL CLUB HAMMERS 2017","DELRAN FC 2017 DEVILS",
"18761432","3/16/2025","12:30 PM","Normal","SJFC - UPPER DEERFIELD RECREATION COMPLEX","S9","","Soccer","U-12","SJ FUTBOL CLUB FLYERS 2014","EGG HARBOR SC EAGLES WHITE 2013",
"18687260","3/16/2025","3:30 PM","Normal","SJFC - UPPER DEERFIELD RECREATION COMPLEX","S9","","Soccer","U-12","SJ FUTBOL CLUB SOUNDERS 2013","CHERRY HILL SC THUNDER 2013",
"18754987","3/16/2025","1:30 PM","Normal","SW-Locke Avenue Park","F1","","Soccer","U-13","SWSA CYCLONES 2012/2013","CHERRY HILL SC COBRAS 2012",
"18742802","3/16/2025","11:00 AM","Normal","SW-Locke Avenue Park","S7","","Soccer","U-10","SWSA HONEY BADGERS 2015","MAINLAND UNITED SA MUSTANGS WHITE 2015-16 B",
"18783290","3/16/2025","12:15 PM","Normal","SW-Locke Avenue Park","S7","","Soccer","U-9","SWSA HAVOC 2016","MEDFORD SC WHITE 2016",
"18772726","3/16/2025","1:30 PM","Normal","SW-Locke Avenue Park","S7","","Soccer","U-10","SWSA GUNNERS 2015","MEDFORD SC GOLD 2015",
"18735660","3/16/2025","2:45 PM","Normal","SW-Locke Avenue Park","S7","","Soccer","U-8","SWSA PANTHERS 2017","PITTSGROVE SOCCER CLUB PSC PREDATORS ‚Äò17",
"18760212","3/16/2025","4:00 PM","Normal","SW-Locke Avenue Park","S7","","Soccer","U-8","SWSA FIREBALLS 2017","HIGHLAND YOUTH SOCCER CLUB BOYS 2017",
"18815158","3/16/2025","12:00 PM","Normal","SW-Locke Avenue Park","S9","","Soccer","U-11","SWSA LIGHTNING 2014","MARLTON SC CHIEFS ORANGE 2015",
"18685458","3/16/2025","12:00 PM","Normal","TARKILL-STERLING HS","F1","","Soccer","U-16","TAR-KILL SOCCER CLUB TARKILL BLUE DEVILS 2009","DEPTFORD AVENGERS 2009",
"18734116","3/16/2025","12:30 PM","Normal","TBAA-VALLEY BROOK","F1","","Soccer","U-14","TBAA TITANS 2011","SWSA RED FLAMES 2011",
"18735659","3/16/2025","2:00 PM","Normal","TBAA-VALLEY BROOK","S7","","Soccer","U-8","TBAA REVOLUTION 2017","HADDONFIELD SC FIRE 2017",
"18783292","3/16/2025","3:30 PM","Normal","TBAA-VALLEY BROOK","S7","","Soccer","U-9","TBAA KNIGHTS 2016","GATEWAY UNITED SOCCER CLUB GUSC THUNDER B2016",
"18730849","3/16/2025","12:30 PM","Normal","TBAA-VALLEY BROOK","S9","","Soccer","U-11","TBAA REVOLUTION 2015","MEDFORD SC AVENGERS 2014",
"18747950","3/16/2025","2:00 PM","Normal","TBAA-VALLEY BROOK","S9","","Soccer","U-11","TBAA REVOLUTION 2014","MOORESTOWN SC WOLVERINES 2014",
"18730848","3/16/2025","3:30 PM","Normal","TBAA-VALLEY BROOK","S9","","Soccer","U-11","TBAA OUTLAWS 2014","TAR-KILL SOCCER CLUB TARKILL CHELSEA 2014",
"18758199","3/16/2025","3:30 PM","Normal","UPPER TWP-Amanda's Field Complex","F1","","Soccer","U-14","UPPER TOWNSHIP SA TSUNAMIS 2011","VOORHEES SA ATTACK 2011",
"18783501","3/16/2025","12:00 PM","Normal","UPPER TWP-Amanda's Field Complex","S7","","Soccer","U-9","UPPER TOWNSHIP SA THUNDER 2016","GATEWAY UNITED SOCCER CLUB GUSC GATORS B2016/2017",
"18822558","3/16/2025","1:15 PM","Normal","UPPER TWP-Amanda's Field Complex","S7","","Soccer","U-9","UPPER TOWNSHIP SA BREAKERS 2016","HARRISON HURRICANES 2016",
"18758644","3/16/2025","2:30 PM","Normal","UPPER TWP-Amanda's Field Complex","S7","","Soccer","U-8","UPPER TOWNSHIP SA FLASH 2017","PITTSGROVE SOCCER CLUB PSC RAPTORS ‚Äò17",
"18761506","3/16/2025","3:45 PM","Normal","UPPER TWP-Amanda's Field Complex","S7","","Soccer","U-10","UPPER TOWNSHIP SA COMETS WHITE 2015","MEDFORD SC COLUMBIA 2015",
"18701090","3/16/2025","12:30 PM","Normal","UPPER TWP-Amanda's Field Complex","S9","","Soccer","U-11","UPPER TOWNSHIP SA HURRICANES WHITE 2014","FTYSA STORM 2014",
"18821147","3/16/2025","2:00 PM","Normal","UPPER TWP-Amanda's Field Complex","S9","","Soccer","U-12","UPPER TOWNSHIP SA CYCLONES 2013","VOORHEES SA RAPTORS 2013",
"18815455","3/16/2025","12:30 PM","Normal","VINELAND SA","F1","","Soccer","U-14","VINELAND SA STRIKERS 2011","VOORHEES SA BLUES 2011",
"18815513","3/16/2025","2:00 PM","Normal","VINELAND SA","F1","","Soccer","U-13","VINELAND SA FURY 2012","MARLTON SC CHIEFS WHITE 2012",
"18769267","3/16/2025","3:30 PM","Normal","VINELAND SA","F1","","Soccer","U-13","VINELAND SA JERSEY BOYZ 2012","LOGAN FORCE 2012",
"18769269","3/16/2025","12:30 PM","Normal","VOORHEES-EASTERN HS","F1","","Soccer","U-13","VOORHEES SA FORCE 2012","HIGHLAND YOUTH SOCCER CLUB FORCE 2012",
"18815530","3/16/2025","2:00 PM","Normal","VOORHEES-EASTERN HS","F1","","Soccer","U-13","VOORHEES SA PREDATORS 2013","ATLANTIC UNITED PREMIER KICKERS 2013 B",
"18730850","3/16/2025","3:45 PM","Normal","VOORHEES-Echelon Complex","S9","","Soccer","U-11","VOORHEES SA KNIGHTS 2014","UPPER TOWNSHIP SA HURRICANES GREEN 2014",
"18763777","3/16/2025","12:30 PM","Normal","W DEPTFORD-WD PARK","F1","","Soccer","U-13","WEST DEPTFORD SC WARRIORS 2013","EPAA  UNITED 2012",
"18815484","3/16/2025","2:00 PM","Normal","W DEPTFORD-WD PARK","F1","","Soccer","U-14","WEST DEPTFORD SC WOLFPACK 2011","CINNAMINSON SC STORM 2011",
"18814494","3/16/2025","12:30 PM","Normal","W DEPTFORD-WD PARK","S7","","Soccer","U-9","WEST DEPTFORD SC WILDCATS 2016","MARLTON SC CHIEFS WHITE 2016",
"18760211","3/16/2025","2:00 PM","Normal","W DEPTFORD-WD PARK","S7","","Soccer","U-8","WEST DEPTFORD SC DRAGONS 2017","LOGAN BOOM 2017",
"18748979","3/16/2025","3:30 PM","Normal","W DEPTFORD-WD PARK","S7","","Soccer","U-8","WEST DEPTFORD SC WARRIORS 2017","MAPLE SHADE CHAOS 2017",
"18754804","3/16/2025","3:45 PM","Normal","W DEPTFORD-WD PARK","S9","","Soccer","U-11","WEST DEPTFORD SC AVALANCHE 2014","EAST GREENWICH SA EGSA EAGLES 2014",
"18793395","3/16/2025","12:30 PM","Normal","WASHINGTON TWP- H.S.","S7","","Soccer","U-10","WASHINGTON TWP SOCCER CLUB RAPTORS 2015","HADDON TWP RED HAWKS 2015",
"18761181","3/16/2025","2:00 PM","Normal","WASHINGTON TWP- H.S.","S7","","Soccer","U-8","WASHINGTON TWP SOCCER CLUB REBELS 2017","CINNAMINSON SC RED 2017",
"18793456","3/16/2025","3:30 PM","Normal","WASHINGTON TWP- H.S.","S7","","Soccer","U-9","WASHINGTON TWP SOCCER CLUB THUNDER 2016","HADDON TWP WHITE HAWKS 2016",
"18753508","3/16/2025","12:30 PM","Normal","WASHINGTON TWP. - Levy Fields (Virtua)","S7","","Soccer","U-10","WASHINGTON UNITED SOCCER CLUB WUSC 2015","DEPTFORD SA LIGHTNING 2015",
"18753939","3/16/2025","2:00 PM","Normal","WASHINGTON TWP. - Levy Fields (Virtua)","S7","","Soccer","U-8","WASHINGTON UNITED SOCCER CLUB WUSC 2017","MONROE TOWNSHIP YS 2017 MONROE UNITED",
"18802313","3/16/2025","3:30 PM","Normal","WASHINGTON TWP. - Levy Fields (Virtua)","S7","","Soccer","U-9","WASHINGTON UNITED SOCCER CLUB WUSC 2016","EAST GREENWICH SA EGSA CHAOS 2016",
"18685383","3/16/2025","12:00 PM","Normal","WASHINGTON TWP-WASH LAKE PARK","F1","","Soccer","U-15","WASHINGTON TWP SOCCER CLUB RENEGADES 2010","BORDENTOWN FC PANTHERS 2010",
"18814252","3/16/2025","1:45 PM","Normal","WASHINGTON TWP-WASH LAKE PARK","F1","","Soccer","U-13","WASHINGTON TWP SOCCER CLUB PREDATORS 2012","CHERRY HILL FC 2012 JUNIORS BLACK",
"18819044","3/16/2025","3:30 PM","Normal","WASHINGTON TWP-WASH LAKE PARK","F1","","Soccer","U-14","WASHINGTON TWP SOCCER CLUB CHAOS 11/12","PALMYRA RIVERTON SC WARRIORS 2011",
"18695996","3/16/2025","12:30 PM","Normal","WASHINGTON TWP-WASH LAKE PARK","S9","","Soccer","U-12","WASHINGTON TWP SOCCER CLUB DAREDEVILS 2013","CHERRY HILL FC 2013 RED HAWKS",
"18821218","3/16/2025","2:00 PM","Normal","WASHINGTON TWP-WASH LAKE PARK","S9","","Soccer","U-11","WASHINGTON TWP SOCCER CLUB WARRIORS 2014","EGG HARBOR SC EAGLES 2014",
"18999201","3/16/2025","3:30 PM","Normal","WASHINGTON TWP-WASH LAKE PARK","S9","","Soccer","U-12","WASHINGTON TWP SOCCER CLUB RAPTORS 2013","WINSLOW SHARKS",
"18747952","3/16/2025","12:30 PM","Normal","WATERFORD - BURNT MILL FIELD","S1","","Soccer","U-11","WATERFORD ATHLETIC ASSN WINGS 2014","HARRISON STRIKERS 2014",
"18748978","3/16/2025","2:00 PM","Normal","WATERFORD - BURNT MILL FIELD","S1","","Soccer","U-8","WATERFORD ATHLETIC ASSN WINGS 2017","WOODBURY WARRIORS",
"18742800","3/16/2025","3:30 PM","Normal","WATERFORD - BURNT MILL FIELD","S1","","Soccer","U-10","WATERFORD ATHLETIC ASSN WINGS 2015","MANTUA VIPERS 2015-2016",
"18999198","3/16/2025","12:00 PM","Normal","WOODBURY","S9","","Soccer","U-12","WOODBURY SOCCER CLUB WOODBURY BISON 2013","MLU GALAXY 2013",
"18755568","3/23/2025","2:00 PM","Normal","AUDUBON - GREEN WAVE PARK","S7","","Soccer","U-10","AUDUBON SOCCER YOUTH BOYS 2015 - HAMMERS","HADDONFIELD SC RED 2015 B",
"18755538","3/23/2025","12:30 PM","Normal","AUDUBON - GREEN WAVE PARK","S9","","Soccer","U-11","AUDUBON ATTACK - BOYS 2014","HADDON HEIGHTS SC 2014 MIGHTY TITANS",
"18696053","3/23/2025","3:30 PM","Normal","BARRINGTON-DEERE FIELD","S7","","Soccer","U-9","BARRINGTON SC STORM 2016","FTYSA JERSEY DEVILS 2016",
"18700817","3/23/2025","2:00 PM","Normal","BARRINGTON-DEERE FIELD","S9","","Soccer","U-12","BARRINGTON SC REVOLUTION 2013","MOORESTOWN SC DRAGONS 2013",
"18683036","3/23/2025","3:45 PM","Normal","BORDENTOWN - FRIENDSHIP FIELDS","F1","","Soccer","U-19","BORDENTOWN FC 2006","HARRISON TITANS FvöTBOL ACADEMY",
"18783444","3/23/2025","12:00 PM","Normal","BORDENTOWN - FRIENDSHIP FIELDS","S7","","Soccer","U-8","BORDENTOWN FC REVOLUTION 2017","CHERRY HILL SC COBRAS 2017",
"18783295","3/23/2025","1:15 PM","Normal","BORDENTOWN - FRIENDSHIP FIELDS","S7","","Soccer","U-9","BORDENTOWN FC REVOLUTION 2016","GATEWAY UNITED SOCCER CLUB GUSC THUNDER B2016",
"18747957","3/23/2025","2:30 PM","Normal","BORDENTOWN - FRIENDSHIP FIELDS","S9","","Soccer","U-11","BORDENTOWN FC UNION 2014","TAR-KILL SOCCER CLUB TARKILL 2015 BLUE",
"18683039","3/23/2025","12:15 PM","Normal","BURLINGTON TWP - PINEWALD AVE","F1","","Soccer","U-19","BURLINGTON TOWNSHIP SOCCER BULLS 2007-2008","GATEWAY UNITED SOCCER CLUB GUSC WARRIORS B2006",
"19024858","3/23/2025","2:00 PM","Normal","BURLINGTON TWP - PINEWALD AVE","F1","","Soccer","U-16","BURLINGTON TOWNSHIP SOCCER FUSION 2009","SJ FUTBOL CLUB RAPIDS 2009",
"18685461","3/23/2025","3:45 PM","Normal","BURLINGTON TWP - PINEWALD AVE","F1","","Soccer","U-16","BURLINGTON TOWNSHIP SOCCER CELTIC 2010","DEPTFORD AVENGERS 2009",
"18695999","3/23/2025","11:00 AM","Normal","BURLINGTON TWP - PINEWALD AVE","S9","","Soccer","U-12","BURLINGTON TOWNSHIP SOCCER STRIKERS 2013","WASHINGTON TWP SOCCER CLUB DAREDEVILS 2013",
"18814257","3/23/2025","2:00 PM","Normal","CAPE EX SOCCER COMPLEX At Ockie Wisting","F1","","Soccer","U-13","CAPE EXPRESS WHITE CAPS 2012","DELRAN FC SOCCER DELRAN FC UNITED 2013",
"18758202","3/23/2025","3:30 PM","Normal","CAPE EX SOCCER COMPLEX At Ockie Wisting","F1","","Soccer","U-14","CAPE EXPRESS SURGE 2011","VOORHEES SA ATTACK 2011",
"18771997","3/23/2025","12:30 PM","Normal","CAPE EX SOCCER COMPLEX At Ockie Wisting","S7","","Soccer","U-10","CAPE EXPRESS CE SILVER STREAK 2015","HIGHLAND YOUTH SOCCER CLUB LIGHTNING 2015",
"18758647","3/23/2025","2:00 PM","Normal","CAPE EX SOCCER COMPLEX At Ockie Wisting","S7","","Soccer","U-8","CAPE EXPRESS CE 2017 BARCA","PITTSGROVE SOCCER CLUB PSC RAPTORS ‚Äò17",
"18783293","3/23/2025","3:30 PM","Normal","CAPE EX SOCCER COMPLEX At Ockie Wisting","S7","","Soccer","U-9","CAPE EXPRESS CE NOR'EASTERS 2016","SWSA HAVOC 2016",
"18756951","3/23/2025","12:30 PM","Normal","CAPE EX SOCCER COMPLEX At Ockie Wisting","S9","","Soccer","U-12","CAPE EXPRESS CE 2014 UNION","MEDFORD STRIKERS 2013 BOYS",
"18701093","3/23/2025","2:00 PM","Normal","CAPE EX SOCCER COMPLEX At Ockie Wisting","S9","","Soccer","U-11","CAPE EXPRESS CE ENGINEERS 2014","UPPER TOWNSHIP SA HURRICANES WHITE 2014",
"18761433","3/23/2025","3:30 PM","Normal","CAPE EX SOCCER COMPLEX At Ockie Wisting","S9","","Soccer","U-12","CAPE EXPRESS AVENGERS 2013","MLU LIGHTNING 2014",
"18750892","3/23/2025","2:00 PM","Normal","CHFC - DeCOU","F1","","Soccer","U-14","CHERRY HILL FC 2011 STALLIONS","HADDONFIELD SC RED 2011",
"18695872","3/23/2025","3:30 PM","Normal","CHFC - DeCOU","F1","","Soccer","U-14","CHERRY HILL FC 2011/2012 COBRAS","MAINLAND UNITED SA MUSTANGS WHITE 2011-12 B",
"18783442","3/23/2025","12:30 PM","Normal","CHFC - DeCOU","S7 - Grass 7v7/D6","","Soccer","U-8","CHERRY HILL FC 2017 JUNIOR BLACK","HADDON TWP. RED HAWKS 2017",
"18771383","3/23/2025","2:00 PM","Normal","CHFC - DeCOU","S7 - Grass 7v7/D6","","Soccer","U-10","CHERRY HILL FC 2015 JUNIOR WHITE","MLU SHARKS 2015",
"18783478","3/23/2025","11:00 AM","Normal","CHFC - DeCOU","S9- Grass 9v9/D5","","Soccer","U-11","CHERRY HILL FC 2015 JUNIOR RED","HADDON TWP RED HAWKS 2014",
"18696000","3/23/2025","12:30 PM","Normal","CHFC - DeCOU","S9- Grass 9v9/D5","","Soccer","U-12","CHERRY HILL FC 2013 RED HAWKS","VINELAND TERMINATORS 2013",
"18820556","3/23/2025","11:00 AM","Normal","CHSC - CH WEST HS","F1","","Soccer","U-13","CHERRY HILL SC ROYALS 2012","MILLVILLE LYNX 2012",
"18685837","3/23/2025","12:30 PM","Normal","CHSC - CH WEST HS","F1","","Soccer","U-14","CHERRY HILL SC CHAOS 2011","MAINLAND UNITED SA MUSTANGS RED 2011 B",
"18752612","3/23/2025","2:00 PM","Normal","CHSC - CH WEST HS","F1","","Soccer","U-15","CHERRY HILL SC THUNDERBOLTS (2010-2011)","FTYSA STORM 2010",
"18754967","3/23/2025","3:40 PM","Normal","CHSC - CH WEST HS","F1","","Soccer","U-13","CHERRY HILL SC COBRAS 2012","NORTHERN BURLINGTON SA BLUES 2013",
